length,n_ns,n_vowels,n_vowel_chars,n_constant_chars,n_num,n_other_chars,entropy,ns_similarity,n_countries,n_mx,n_labels,life_time,label
15,2,3,3,10,0,0,3.506890595608519,1.0,1,1,0,6940,0
14,0,3,6,7,0,0,3.324862958,0.0,1,0,0,0,1
10,8,2,3,6,0,0,2.921928094887362,0.9333333333333336,1,2,0,731,1
13,2,3,5,7,0,0,3.0850551027564768,1.0,1,5,81,365,0
14,0,2,3,10,0,0,2.950212065,0.0,1,0,0,0,1
26,0,4,9,15,0,0,3.825251737288651,0.0,0,0,0,9497,1
6,6,2,2,3,0,0,2.584962501,0.834390681,1,1,867,10225,0
9,3,1,1,6,0,1,2.947702779,0.941176471,1,5,1394,4748,0
18,0,4,6,11,0,0,3.5724312513221195,0.0,0,0,27,0,1
22,0,5,10,10,0,0,3.42511855035714,0.0,1,0,0,6209,1
10,0,3,4,5,0,0,3.121928094887362,0.0,0,0,0,0,1
14,2,4,4,7,0,1,3.664497779200461,1.0,0,0,24,731,0
13,0,3,5,7,0,0,3.180832987205441,0.0,0,0,0,0,1
7,4,2,2,4,0,0,2.128085279,0.833333333,1,4,0,11687,0
13,2,3,4,7,1,0,3.3927474104487847,1.0,1,0,97,365,0
11,2,3,3,7,0,0,3.277613436819116,1.0,1,0,48,2192,0
11,26,1,4,6,0,0,2.732158891,0.820052374,0,0,0,8766,0
13,0,2,3,9,0,0,3.085055103,0.0,1,0,0,0,1
23,0,3,9,13,0,0,3.08358737,0.0,1,0,0,0,1
25,0,4,10,11,1,0,3.5932696895151084,0.0,0,0,0,0,1
20,0,5,6,11,1,0,3.921928094887362,0.0,0,0,27,0,1
8,6,1,1,6,0,0,2.4056390622295662,0.9166666666666664,1,7,0,11323,0
24,0,4,8,15,0,0,3.7406015629507214,0.0,0,0,0,0,1
12,0,4,4,5,1,0,3.2516291673878226,0.0,1,0,233,0,1
12,2,4,5,6,0,0,3.4182958340544896,1.0,1,2,491,0,0
22,2,4,9,12,0,0,3.73215889136457,1.0,1,3,758,5844,1
10,5,2,2,4,3,0,3.321928094887362,0.9333333333333332,1,1,177,2922,0
7,4,1,1,5,0,0,2.128085278891394,0.6751162255712306,3,1,1057,3287,0
13,0,4,6,6,0,0,2.9689185639620974,0.0,0,0,0,0,1
11,2,4,4,6,0,0,3.277613437,1.0,1,2,1460,6209,0
19,0,4,7,10,0,0,3.5766176449086657,0.0,0,0,0,0,1
13,0,4,5,7,0,0,3.39274741,0.0,1,0,0,0,1
14,0,2,5,7,0,0,3.1820058147602133,0.0,0,0,34,6940,1
31,0,5,7,20,2,0,4.026619294188054,0.0,0,0,0,3652,1
13,2,4,5,7,0,0,3.238901256602631,1.0,1,1,0,0,0
12,2,3,4,7,0,0,3.4182958340544896,1.0,1,1,316,3653,0
19,0,1,3,7,7,0,3.681880802803402,0.0,0,0,27,3287,1
14,6,4,6,7,0,0,3.4677201,0.825403226,1,6,0,5479,0
15,0,2,5,8,1,0,2.973557262275185,0.0,0,0,27,0,1
10,8,2,3,6,0,0,2.921928095,0.776054322,1,0,32,3653,0
13,2,3,4,7,0,1,3.39274741,1.0,1,5,41,2557,1
19,0,4,6,12,0,0,3.826874882,0.0,1,0,0,0,1
9,3,1,1,5,2,0,3.169925001442312,0.5093567251461989,1,1,1234,0,0
16,0,3,5,9,0,1,3.327819531114783,0.0,0,0,27,0,1
11,3,4,4,6,0,0,3.4594316186372973,0.9019607843137256,1,1,13,365,1
16,2,3,6,8,0,0,3.452819531114783,1.0,1,1,0,0,1
17,4,4,8,8,0,0,3.101881223476018,0.9333333333333332,1,1,974,0,0
20,0,3,7,12,0,0,3.246439345,0.0,1,0,0,0,1
10,2,2,2,7,0,0,3.321928094887362,1.0,1,3,815,365,0
14,6,4,6,7,0,0,3.039148671903072,0.8254032258064515,1,2,0,12054,0
12,0,3,5,5,0,1,3.2516291673878226,0.0,0,0,0,0,1
18,0,4,5,12,0,0,3.614369446,0.0,1,0,0,0,1
17,4,3,7,9,0,0,3.263933429485633,0.6966483166685391,1,0,823,0,0
11,0,2,3,7,0,0,3.277613436819116,0.0,0,0,27,0,1
12,4,3,5,5,0,0,3.084962500721156,0.666835187057634,2,5,40,0,0
18,4,3,5,12,0,0,3.572431251,0.681488971,1,5,2258,7670,0
19,0,4,6,12,0,0,3.616348566075165,0.0,1,0,268,365,1
19,2,4,9,9,0,0,2.815333779292342,1.0,1,2,517,730,0
14,2,3,4,6,3,0,3.521640636343318,0.0,0,0,0,365,0
13,0,3,4,8,0,0,3.3927474104487847,0.0,0,0,0,0,1
12,4,3,3,8,0,0,3.418295834054489,0.754764843000137,1,5,0,4383,0
16,2,3,6,9,0,0,3.327819531114783,1.0,2,2,382,8766,0
13,0,3,5,5,2,0,3.3927474104487847,0.0,0,0,0,0,1
15,0,3,6,7,0,0,3.323231428797621,0.0,0,0,0,0,1
21,2,3,8,11,0,0,3.3087513512471665,1.0,1,0,3,5113,1
10,2,3,3,4,2,0,3.321928094887362,1.0,1,0,34,365,0
10,4,2,2,7,0,0,3.321928095,0.831303064,1,0,0,3287,0
18,0,3,6,7,3,0,3.4613201402110083,0.0,0,0,0,5844,1
13,4,2,3,9,0,0,3.238901256602631,0.9285714285714284,1,1,2141,5500,0
13,4,3,5,7,0,0,3.180832987205441,0.6740815638692282,1,2,3713,9495,0
11,5,2,2,8,0,0,3.0271691184406184,0.9565217391304348,1,0,3,730,1
14,0,2,5,8,0,0,3.324862958,0.0,1,0,0,0,1
16,2,3,4,10,0,1,3.75,1.0,1,0,236,365,0
13,2,1,2,7,3,0,3.3927474104487847,1.0,1,0,611,1461,0
13,2,2,3,9,0,0,3.3927474104487847,0.0,0,0,0,0,0
11,0,3,3,7,0,0,3.095795255000934,0.0,0,0,27,0,1
17,2,3,6,10,0,0,3.4548223999466057,1.0,1,2,3,365,1
15,0,3,5,9,0,0,3.1898980954642875,0.0,0,0,27,0,1
11,2,1,3,7,0,0,2.8453509366224368,1.0,1,1,144,0,0
14,0,3,5,8,0,0,3.182005815,0.0,1,0,0,0,1
14,2,2,4,9,0,0,3.324862958,1.0,1,0,3,1096,1
15,0,2,3,11,0,0,3.506890596,0.0,1,0,0,0,1
9,2,2,2,6,0,0,2.94770277922009,1.0,1,1,2498,1826,0
15,0,2,4,9,0,0,3.506890595608519,0.0,0,0,841,7305,1
20,0,4,7,11,0,0,3.484183719779189,0.0,0,0,0,0,1
18,0,3,6,10,0,0,3.5724312513221195,0.0,1,0,179,11687,1
19,0,4,5,13,0,0,3.826874881864638,0.0,0,0,0,0,1
12,4,2,5,6,0,0,2.251629167387823,0.9666666666666668,1,1,1262,0,0
17,2,3,5,11,0,0,3.499227547,1.0,1,1,117,4748,0
13,1,3,4,7,0,1,3.546593564294939,1.0,1,1,0,0,0
9,8,3,4,4,0,0,2.947702779,0.818262722,1,1,2729,0,0
19,0,3,4,13,0,0,3.932138039759373,0.0,0,0,27,0,1
20,0,3,6,10,1,1,3.6219280948873616,0.0,0,0,0,0,1
17,0,4,7,9,0,0,3.616874605956223,0.0,0,0,0,0,1
16,0,2,5,10,0,0,3.327819531114783,0.0,0,0,27,0,1
13,1,3,3,8,0,0,3.0269868333592878,1.0,1,0,0,9862,0
17,0,3,5,10,0,1,3.337175341,0.0,1,0,0,0,1
9,8,2,3,5,0,0,2.94770277922009,0.818262721755369,1,1,1729,6305,0
13,0,4,5,7,0,0,3.180832987205441,0.0,0,0,27,0,1
11,0,3,4,6,0,0,3.095795255000934,0.0,0,0,0,0,1
15,0,3,6,8,0,0,3.373557262,0.0,1,0,0,0,1
16,2,4,7,8,0,0,3.5,1.0,1,5,1671,10957,0
7,2,1,1,4,1,0,2.807354922057604,1.0,1,0,1312,9132,0
11,0,2,3,7,0,0,3.277613437,0.0,1,0,0,0,1
14,8,2,4,9,0,0,2.896291529,0.569548872,1,1,108,6798,0
20,2,4,8,11,0,0,3.484183719779189,1.0,1,1,68,0,0
14,4,3,6,7,0,0,3.235926350629033,0.666835187057634,1,1,81,9130,0
12,0,2,2,9,0,0,3.251629167,0.0,1,0,0,0,1
12,0,1,1,7,3,0,3.188721876,0.0,1,0,0,0,1
13,4,2,4,7,0,0,3.238901256602631,0.6897464704340335,1,5,40,3653,0
11,4,2,5,5,0,0,2.7321588913645702,0.8313030638612035,1,1,350,11322,0
12,4,3,5,5,0,0,2.8553885422075336,0.9333333333333336,1,1,309,9862,0
14,0,3,4,9,0,0,3.378783493,0.0,1,0,0,0,1
14,4,3,5,8,0,0,3.324862958,0.933333333,1,1,15,8036,0
14,0,2,4,8,0,0,3.3248629576173565,0.0,1,0,41,0,1
16,0,4,7,8,0,0,3.452819531114783,0.0,0,0,0,0,1
16,2,3,6,8,0,0,3.327819531114783,1.0,1,0,314,0,1
8,2,2,3,4,0,0,2.75,1.0,1,1,547,0,0
16,0,3,4,11,0,0,3.5,0.0,0,0,27,0,1
12,2,2,3,8,0,0,3.2516291673878226,1.0,1,1,139,3287,1
9,0,1,1,7,0,0,2.725480556997868,0.0,0,0,27,0,1
10,5,3,4,5,0,0,2.9219280948873623,0.572766118374867,1,1,3596,11324,0
23,0,5,9,13,0,0,3.936180434129756,0.0,0,0,27,0,1
12,0,2,4,7,0,0,3.084962501,0.0,1,0,0,0,1
17,0,4,5,9,0,1,3.499227547,0.0,1,0,0,0,1
13,2,3,4,8,0,0,3.546593564294939,1.0,1,0,49,1095,0
13,2,2,4,7,0,0,2.931208948910323,1.0,1,2,563,5113,0
21,0,3,6,13,0,0,3.594465636961452,0.0,0,0,684,2557,1
14,2,4,4,6,3,0,3.664497779200461,1.0,1,0,0,365,0
10,2,2,3,6,0,0,2.921928095,1.0,1,7,639,7670,0
26,0,4,10,15,0,0,3.715453546,0.0,1,0,0,0,1
14,5,5,7,5,0,1,3.378783493486176,0.6607843137254902,1,1,1266,3652,0
14,2,2,4,9,0,0,3.378783493486176,1.0,1,0,888,731,0
14,0,3,3,9,0,0,3.378783493486176,0.0,0,0,0,5479,0
16,2,4,6,9,0,0,3.577819531114783,1.0,1,1,520,0,0
12,0,3,4,7,0,0,3.251629167,0.0,1,0,0,0,1
12,0,4,4,7,0,0,3.584962500721156,0.0,0,0,27,0,1
14,2,2,5,8,0,0,3.0391486719030705,1.0,1,1,60,4748,0
13,2,3,3,8,0,0,2.777362795,1.0,1,1,40,2557,1
13,2,2,5,7,0,0,2.565448372,0.0,0,1,0,4748,0
30,0,4,9,14,3,2,3.9483943455364026,0.0,0,0,27,0,1
13,0,2,5,7,0,0,3.085055103,0.0,1,0,0,0,1
17,0,5,7,9,0,0,3.4548223999466057,0.0,0,0,0,0,1
16,0,4,6,8,0,1,3.5,0.0,0,0,0,0,1
17,4,2,6,10,0,0,2.866587106,0.68061534,1,5,0,7670,0
10,6,2,3,5,1,0,2.9219280948873623,0.9375,1,2,0,9496,0
15,0,4,6,8,0,0,3.323231429,0.0,1,0,0,0,1
10,0,3,3,6,0,0,3.1219280948873624,0.0,0,0,0,7305,1
13,4,3,3,9,0,0,3.546593564294939,0.6661450559327202,0,0,0,3652,0
17,2,2,5,10,0,0,3.4548223999466057,1.0,1,4,1013,8400,0
18,0,4,7,10,0,0,3.4613201402110083,0.0,0,0,0,0,1
11,3,2,2,6,2,0,3.4594316186372973,0.9411764705882352,1,1,1667,6575,0
9,2,2,3,5,0,0,2.9477027792200903,1.0,1,0,700,0,0
18,0,5,6,11,0,0,3.8365916681089782,0.0,0,0,27,0,1
14,0,4,6,7,0,0,3.4677201,0.0,1,0,0,0,1
14,2,3,5,8,0,0,3.235926350629033,1.0,1,2,341,6209,0
16,4,3,4,11,0,0,3.5,0.947368421,0,0,0,7305,0
11,7,3,3,4,3,0,3.459431619,0.941176471,1,3,0,7670,0
14,0,3,4,9,0,0,3.3248629576173574,0.0,0,0,27,0,1
7,4,2,2,4,0,0,2.128085279,0.966666667,1,5,520,0,0
13,0,3,3,8,1,0,3.5465935642949384,0.0,0,0,27,0,1
12,0,1,3,8,0,0,3.022055209,0.0,1,0,0,0,1
15,3,3,5,9,0,0,3.506890595608519,0.9000925069380203,1,2,911,9131,1
16,0,2,2,7,5,0,3.75,0.0,1,0,1565,6940,1
15,0,3,5,5,3,0,3.323231428797621,0.0,1,0,10,6574,1
15,0,4,6,7,0,0,3.373557262275185,0.0,0,0,0,0,1
9,2,3,3,5,0,0,3.169925001442312,1.0,1,1,0,9496,0
21,0,5,7,13,0,0,3.748994803525096,0.0,0,0,0,0,1
13,2,3,4,8,0,0,3.3927474104487847,1.0,1,1,1188,1461,0
18,0,4,6,10,0,0,3.503258334775645,0.0,1,1,64,8036,1
12,2,3,4,7,0,0,3.4182958340544896,1.0,1,1,379,1461,0
17,0,4,7,9,0,0,3.572469458770135,0.0,0,0,0,0,1
14,2,2,5,8,0,0,3.0391486719030705,1.0,1,1,337,3652,0
10,2,3,3,6,0,0,3.121928095,1.0,1,5,922,6209,0
19,2,4,6,11,0,0,3.826874881864638,1.0,1,0,767,730,0
12,0,2,3,7,0,0,3.084962500721156,0.0,0,0,0,0,1
11,0,1,1,9,0,0,3.277613436819116,0.0,0,0,27,0,1
16,0,3,7,8,0,0,3.0306390622295662,0.0,0,0,0,0,1
13,4,2,4,8,0,0,3.0269868333592878,0.95,1,2,0,5844,1
23,2,4,9,13,0,0,3.501397825434103,1.0,1,0,163,365,1
19,2,5,7,11,0,0,3.932138039759375,1.0,1,1,508,6575,0
14,0,3,4,9,0,0,3.521640636343318,0.0,0,0,0,0,1
18,0,4,7,10,0,0,3.572431251,0.0,1,0,0,0,1
15,2,3,5,8,0,1,3.506890595608519,1.0,1,5,225,731,0
10,2,3,3,6,0,0,2.8464393446710154,0.0,0,0,0,6940,0
24,2,5,9,13,0,0,3.834962500721157,1.0,1,1,10,365,1
15,2,2,4,10,0,0,2.872905595320056,1.0,1,1,331,1826,0
14,0,4,4,8,0,1,3.664497779,0.0,1,0,0,0,1
17,2,4,6,9,0,1,3.572469458770135,1.0,1,0,1304,10226,0
20,0,4,6,13,0,0,3.684183719779189,0.0,0,0,0,0,1
9,2,3,3,5,0,0,3.169925001442312,1.0,1,1,645,0,0
14,0,2,3,9,0,1,3.664497779,0.0,1,0,0,0,1
22,0,4,9,12,0,0,3.481714572986073,0.0,0,0,27,0,1
19,2,5,7,11,0,0,3.6818808028034025,1.0,1,1,12,6574,1
19,0,4,8,10,0,0,3.6818808028034025,0.0,0,0,0,0,0
18,0,4,7,10,0,0,3.725480557,0.0,1,0,0,0,1
10,4,3,4,5,0,0,3.121928095,0.682092712,1,5,299,9496,0
14,2,4,6,6,0,0,3.3248629576173565,1.0,1,1,0,0,0
24,0,4,9,14,0,0,3.490601563,0.0,1,0,0,0,1
21,0,4,8,12,0,0,3.6897037321995474,0.0,0,0,27,0,1
12,0,3,4,7,0,0,3.4182958340544896,0.0,0,0,0,0,1
30,0,4,10,18,0,0,3.7647351787255054,0.0,1,0,3,6575,1
5,2,1,1,3,0,0,2.321928094887362,1.0,1,1,0,9512,0
10,3,3,4,5,0,0,2.646439345,0.7996633,1,5,1113,7293,0
12,2,1,2,8,0,1,2.8553885422075336,1.0,1,2,0,8359,0
10,2,3,4,5,0,0,3.1219280948873624,1.0,1,5,0,0,0
10,2,2,3,5,0,0,2.9219280948873623,1.0,1,1,514,9130,0
21,0,4,7,12,0,1,3.463280518,0.0,1,0,0,0,1
14,4,4,5,6,2,0,3.521640636343318,0.6661450559327202,1,0,49,365,0
10,2,3,4,5,0,0,3.1219280948873624,1.0,1,3,602,2922,0
15,3,3,4,9,0,0,3.506890596,0.728527101,1,1,159,5479,1
7,4,2,3,3,0,0,2.521640636343318,0.666835187057634,1,1,0,10226,0
15,4,2,5,8,0,1,3.323231428797621,0.6588986791211261,1,5,772,1095,0
15,2,4,6,8,0,0,3.640223928941852,1.0,1,0,961,1826,0
21,0,3,4,12,3,0,3.8208888513501886,0.0,1,1,112,5844,1
17,0,3,5,10,0,1,3.1307179879273743,0.0,0,0,0,7940,0
11,0,2,3,6,0,0,2.913977073182752,0.0,1,0,0,0,0
16,4,3,6,8,0,1,3.452819531,0.720273271,0,0,0,4018,0
7,6,1,1,5,0,0,2.807354922,0.834892473,1,1,2147,10197,0
8,4,1,1,5,1,0,2.75,0.933333333,0,0,0,7670,0
6,2,1,2,3,0,0,2.251629167,1.0,1,1,0,4748,0
8,6,2,2,4,1,0,3.0,0.846971326,0,0,0,1826,0
14,0,3,3,9,0,1,3.8073549220576055,0.0,0,0,27,0,1
20,4,5,8,10,0,1,3.984183719779189,0.674426094446317,1,0,0,6575,0
26,4,4,8,15,0,2,3.844106544814538,0.9333333333333336,1,0,0,731,0
6,7,2,2,3,0,0,2.584962500721156,0.5924520501035815,1,1,550,4017,0
9,0,1,1,6,1,0,2.725480556997868,0.0,0,0,0,0,1
22,0,4,8,13,0,0,3.6069367321753214,0.0,0,0,0,0,1
25,2,5,10,13,0,1,3.543465189601647,1.0,1,1,339,365,0
12,0,2,3,7,0,1,3.022055209,0.0,1,0,0,0,1
9,4,3,3,5,0,0,2.94770277922009,0.9285714285714284,1,1,1302,731,0
9,2,2,2,6,0,0,3.169925001442312,1.0,1,3,344,3653,0
5,4,2,2,2,0,0,2.321928094887362,0.9444444444444444,2,0,736,8766,0
10,2,3,3,4,2,0,3.1219280948873624,1.0,1,0,22,365,0
21,0,3,5,14,0,0,3.3320953986601696,0.0,0,0,0,0,1
24,0,4,10,13,0,0,3.5220552088742005,0.0,0,0,0,0,1
15,0,5,8,6,0,0,3.240223928941852,0.0,0,0,0,0,1
11,2,3,3,7,0,0,3.459431618637298,1.0,1,4,909,8036,0
16,2,3,5,10,0,0,3.577819531114783,1.0,1,5,24235,0,0
12,4,4,5,6,0,0,3.4182958340544896,0.704584824605047,2,1,1551,4383,0
18,0,3,3,13,0,1,3.8365916681089782,0.0,0,0,0,0,1
17,0,3,3,11,2,0,3.9698157824268097,0.0,0,0,0,0,1
15,2,3,4,10,0,0,3.506890595608519,1.0,1,1,138,5479,1
17,0,3,4,11,0,0,3.175123135113461,0.0,0,0,0,0,1
14,4,1,2,9,0,1,3.235926350629033,0.9411764705882352,0,0,0,4383,0
14,0,4,4,9,0,0,3.3248629576173565,0.0,0,0,0,0,1
13,8,2,4,7,0,0,2.8731406795131336,0.818262721755369,1,1,2768,10226,0
11,4,3,4,6,0,0,3.095795255000934,0.6826144933040293,1,2,0,10957,0
16,2,3,6,9,0,0,3.375,1.0,1,1,0,2922,0
11,2,1,3,7,0,0,3.0271691184406184,1.0,1,1,1464,4389,0
10,2,3,4,5,0,0,3.1219280948873624,1.0,1,5,0,2922,0
12,4,3,5,6,0,0,3.0220552088742,0.9444444444444444,1,1,177,13514,0
9,0,3,3,5,0,0,3.169925001,0.0,1,0,0,0,1
16,2,3,6,9,0,0,3.375,1.0,1,5,1470,1096,0
18,0,4,7,10,0,0,3.392147224,0.0,1,0,0,0,1
15,0,2,4,10,0,0,3.139572261986723,0.0,0,0,0,0,1
16,0,4,6,9,0,0,3.375,0.0,0,0,0,365,1
18,0,5,7,9,0,0,3.461320140211008,0.0,0,0,27,0,1
6,2,1,1,4,0,0,2.584962500721156,1.0,1,0,258,4748,1
14,2,3,3,9,0,0,3.521640636343318,0.0,0,0,0,0,1
23,3,4,10,11,0,0,3.3816201079487342,0.9375,1,0,1133,0,0
17,0,4,6,10,0,0,3.616874606,0.0,1,0,0,0,1
11,4,4,6,4,0,0,3.095795255000934,0.7118076620604427,2,1,0,1461,0
15,2,3,5,9,0,0,3.506890595608519,1.0,1,0,510,0,0
11,8,2,3,7,0,0,2.845350937,0.590658551,1,1,0,12298,0
12,0,2,4,7,0,0,3.0220552088742005,0.0,0,0,0,0,1
26,0,4,9,16,0,0,3.561607392201215,0.0,0,0,0,0,1
17,0,4,7,9,0,0,3.616874605956222,0.0,0,0,0,0,1
9,0,2,2,6,0,0,2.94770277922009,0.0,0,0,0,0,1
11,2,3,3,7,0,0,3.459431619,1.0,1,4,909,8036,0
15,4,2,4,10,0,0,3.006238929,0.954545455,1,1,51,4383,1
13,6,3,4,8,0,0,3.0269868333592878,0.8613351254480286,1,2,1935,10226,0
16,0,5,5,10,0,0,3.452819531,0.0,1,0,0,0,1
11,0,3,5,5,0,0,3.027169118,0.0,1,0,0,0,1
14,2,3,3,8,1,0,3.521640636343318,1.0,1,5,0,7670,0
12,5,2,2,9,0,0,3.2516291673878226,0.7766072151521068,0,0,0,4383,0
10,4,2,3,6,0,0,3.121928095,0.966666667,1,5,1549,7251,0
16,0,2,2,5,7,0,3.75,0.0,1,0,0,6209,1
13,2,3,3,5,4,0,3.180832987205441,1.0,1,0,0,730,0
13,4,4,5,7,0,0,3.3927474104487847,0.9666666666666668,1,5,113,1461,0
18,4,4,7,9,0,1,3.683542362433231,0.9090909090909092,1,1,10,3287,0
9,8,3,3,5,0,0,2.947702779,0.752380952,1,6,834,14246,0
28,0,4,12,14,0,0,3.7498677622562897,0.0,0,0,504,8766,1
13,2,3,4,6,2,0,3.546593564294939,1.0,1,0,2343,0,0
9,4,2,4,4,0,0,2.725480556997868,0.9333333333333336,1,2,1179,8036,0
10,0,2,4,4,1,0,2.5219280948873624,0.0,0,0,27,0,1
11,2,4,4,6,0,0,3.277613436819116,1.0,1,0,147,9496,0
11,0,2,2,8,0,0,3.095795255000934,0.0,0,0,0,0,1
12,0,2,2,9,0,0,3.584962501,0.0,1,0,0,0,1
14,0,4,5,8,0,0,3.521640636343319,0.0,0,0,27,0,1
16,2,3,5,10,0,0,3.1556390622295662,1.0,1,0,11,5114,0
10,2,2,2,7,0,0,3.321928094887362,1.0,1,5,2173,3653,0
12,4,1,1,6,4,0,2.8553885422075336,0.6904366015589473,2,0,24,365,0
19,2,4,7,10,0,1,3.576617644908665,1.0,1,1,250,0,1
15,2,3,5,7,2,0,3.506890595608519,1.0,1,0,0,365,0
13,0,2,2,10,0,0,3.3927474104487847,0.0,0,0,0,0,1
11,2,3,4,6,0,0,3.277613436819116,1.0,1,5,1178,4748,0
11,0,3,4,5,0,1,3.277613436819116,0.0,0,0,27,0,1
9,2,3,4,4,0,0,2.725480556997868,1.0,1,0,0,0,0
7,4,2,2,4,0,0,2.807354922,0.681994532,1,5,1086,12052,0
12,2,4,4,7,0,0,3.0220552088742005,1.0,1,0,0,365,0
11,5,3,4,6,0,0,3.095795255000934,0.8875014481081216,1,1,663,14626,0
10,0,1,2,7,0,0,3.1219280948873624,0.0,0,0,27,0,1
10,0,2,3,6,0,0,2.9219280948873623,0.0,1,0,0,365,0
9,2,3,3,5,0,0,3.169925001442312,1.0,1,1,66,8766,0
14,0,3,4,5,3,1,3.235926350629033,0.0,0,0,0,0,1
18,0,4,7,10,0,0,3.5724312513221195,0.0,0,0,0,0,1
15,2,4,6,8,0,0,3.323231428797621,1.0,1,2,71,5844,0
17,0,3,4,9,3,0,3.616874606,0.0,1,0,0,0,1
8,2,2,2,5,0,0,2.75,1.0,1,5,1038,9131,0
19,2,4,5,12,0,1,3.826874881864638,1.0,1,1,2077,2922,0
17,2,3,6,10,0,0,3.292770194,1.0,1,1,2235,9496,0
10,0,2,3,6,0,0,3.121928094887362,0.0,0,0,27,0,1
10,8,4,4,5,0,0,2.8464393446710154,0.9333333333333336,1,2,347,9132,0
7,0,1,1,3,2,0,2.807354922,0.0,1,0,0,0,1
6,2,1,1,4,0,0,2.584962501,1.0,1,1,2553,3653,0
14,2,3,5,8,0,0,3.128085278891395,1.0,1,1,22,6209,1
18,0,1,4,13,0,0,3.2810361125534238,0.0,0,0,0,0,1
15,0,4,5,8,0,0,3.373557262275185,0.0,0,0,0,0,1
17,2,3,5,10,0,0,3.2195282822995472,1.0,0,1,1204,0,0
16,0,1,1,7,6,0,3.5,0.0,1,0,0,4748,1
22,0,3,8,12,0,0,3.4474015047059154,0.0,0,0,27,0,1
13,2,3,4,7,1,0,3.39274741,1.0,0,0,49,0,0
15,2,3,4,5,5,0,3.373557262275185,1.0,1,0,76,365,0
8,8,2,3,4,0,0,2.75,0.5787863190007364,1,2,1089,8400,0
16,0,4,5,9,0,0,3.375,0.0,0,0,0,0,1
13,2,3,4,6,2,0,3.3927474104487847,1.0,1,0,0,365,0
12,6,3,3,8,0,0,3.418295834,0.909090909,1,2,0,6575,0
11,4,4,5,5,0,0,3.277613436819116,0.5740740740740741,1,4,0,6940,1
7,3,2,2,4,0,0,2.807354922057604,0.9432367149758454,1,8,0,10216,0
17,0,4,5,10,0,0,3.499227547,0.0,1,0,0,0,1
13,0,3,5,7,0,0,3.026986833,0.0,1,0,0,0,1
23,0,4,7,15,0,0,3.8492239123906247,0.0,0,0,0,0,1
9,3,4,4,3,0,1,3.169925001442312,0.8168582375478927,1,1,34,6209,1
13,0,3,4,8,0,0,3.0269868333592878,0.0,0,0,0,0,1
12,4,3,5,6,0,0,3.2516291673878226,0.8313030638612035,3,0,350,10226,0
15,0,5,7,7,0,0,3.456564762130954,0.0,0,0,27,0,1
4,8,1,1,2,0,0,2.0,0.9206349206349204,1,0,27,5843,0
7,4,2,2,3,1,0,2.807354922,0.666650617,1,1,11,12418,0
28,4,5,13,14,0,0,3.521640636343318,0.9411764705882352,1,1,10893,2192,0
7,4,1,1,5,0,0,2.5216406363433186,0.704744785230124,0,0,0,9862,0
22,2,5,8,13,0,0,3.572623663895164,1.0,1,4,12,8401,1
15,4,5,6,8,0,0,3.640223928941852,0.9333333333333336,1,1,1744,9862,0
13,2,3,3,8,0,1,3.3927474104487847,1.0,1,3,0,0,0
9,4,1,1,7,0,0,2.4193819456463714,0.6737134939359408,0,0,0,4748,0
15,0,3,4,7,3,0,3.506890595608519,0.0,0,0,0,0,1
18,0,4,5,11,0,0,3.725480557,0.0,1,0,0,0,1
16,0,5,6,9,0,0,3.5,0.0,0,0,0,0,1
11,6,3,4,6,0,0,3.095795255,0.9375,0,0,0,2557,0
25,0,4,8,16,0,0,3.893660689688186,0.0,0,0,0,0,1
29,0,4,9,12,6,0,4.090234012145144,0.0,0,0,349,9496,1
14,0,3,3,10,0,0,3.521640636343319,0.0,0,0,27,0,1
20,0,4,8,11,0,0,3.3464393446710154,0.0,0,0,0,0,1
8,2,3,3,4,0,0,3.0,1.0,1,1,1,0,0
8,3,1,1,5,0,1,3.0,0.9729729729729732,1,0,0,0,1
10,0,3,3,6,0,0,3.1219280948873624,0.0,0,0,27,0,1
12,2,4,4,6,0,0,3.251629167,0.0,0,2,0,6575,0
13,0,3,6,6,0,0,2.873140679513133,0.0,0,0,0,0,1
10,4,3,4,5,0,0,2.721928094887362,0.8313030638612035,1,0,884,9862,0
14,0,2,5,8,0,0,3.182005815,0.0,1,0,0,0,1
9,0,2,3,5,0,0,2.725480556997868,0.0,0,0,0,0,1
13,2,4,6,6,0,0,3.334679141051595,1.0,1,0,652,1826,0
7,4,2,2,4,0,0,2.807354922057604,0.9642857142857144,1,1,0,0,0
12,2,3,4,7,0,0,3.4182958340544896,1.0,1,1,2240,9862,0
11,0,4,6,4,0,0,3.027169118,0.0,1,0,0,0,1
17,0,3,7,8,0,0,3.263933429485633,0.0,0,0,0,5844,1
15,2,4,6,8,0,0,3.456564762130954,1.0,1,3,2434,365,0
9,4,2,4,4,0,0,2.725480556997868,0.850877192982456,1,1,55,8399,0
18,0,5,7,10,0,0,3.614369445886757,0.0,0,0,0,0,1
9,2,3,3,5,0,0,3.169925001442312,1.0,1,0,10,0,1
10,2,3,4,4,0,0,2.721928094887362,1.0,1,1,1727,9131,0
13,2,2,3,7,0,1,3.238901256602631,1.0,1,2,626,10958,1
11,2,3,4,6,0,0,3.095795255000934,1.0,1,1,13,10957,0
25,0,3,10,14,0,0,3.623465189601647,0.0,0,0,0,0,1
19,0,4,7,10,0,0,3.511085408,0.0,1,0,0,0,1
